Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
26.0,8,15013.73,1127.1441666666667,7.0,4.0,14.0,6.0,23.0,12.0,8.22,5.0,2,1403.17,31.796689606260543,141.0,2,51.547924156742056,38.9880358724792,5,265.9570402247887,Standard
43.0,6,126006.68,10693.556666666664,4.0,3.0,20.0,3.0,13.0,12.0,7.28,0.0,2,385.8,22.989722164027448,311.0,2,239.7673292742656,72.167370263446,4,40.19842747519692,Standard
49.0,2,102885.32,8643.776666666667,3.0,5.0,16.0,1.0,11.0,13.0,10.31,4.0,2,605.34,22.3936794206414,346.0,2,74.1586635323227,79.74686437036993,5,222.4557807611061,Standard
38.0,13,34212.01,2847.000833333333,6.0,5.0,10.0,3.0,21.0,9.0,8.12,1.0,2,512.38,29.746346625274604,335.0,1,66.6764133130149,26.270084804365894,5,237.78389818480733,Standard
26.0,5,118487.16,9810.93,8.0,4.0,20.0,4.0,17.0,20.0,12.76,1.0,2,140.26,33.66718197569836,376.0,1,301.5608682455748,170.98420089604724,1,595.3165737033771,Standard
26.0,9,77418.52,6450.543333333334,7.0,9.0,20.0,7.0,38.0,21.0,20.05,6.0,0,3962.08,38.23495907191416,136.0,2,339.0310322831334,64.80907841864152,0,411.06295244622606,Poor
45.0,1,24199.24,1951.6033333333328,3.0,7.0,6.0,1.0,26.0,14.0,0.67,2.0,1,784.35,36.687086260397294,253.0,1,13.886305431201704,14.577634931889046,0,398.5406792616735,Good
47.0,11,28587.29,2621.2741666666666,4.0,1.0,7.0,0.0,0.0,2.0,1.22,0.0,1,1496.38,32.11737766868046,290.0,1,0.0,70.03444642504422,5,366.1670524695919,Good
31.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,16.0,13.29,2.0,2,1054.86,34.12223746326529,273.0,2,21.42597208431386,25.856414547455763,1,345.3685717015637,Standard
20.0,14,74647.4,6327.616666666666,6.0,5.0,20.0,6.0,52.0,17.0,26.16,8.0,0,4167.43,26.03835259956693,159.0,2,309.5754020995854,59.456790003768255,0,420.8247655916745,Standard
43.0,9,34766.06,3133.171666666666,0.0,1.0,11.0,3.0,6.0,4.0,5.71,0.0,1,1374.23,32.026208704403764,190.0,1,78.09310673608609,37.90995388730947,5,186.04589518011704,Good
22.0,4,16852.635,1691.3862499999998,4.0,6.0,9.0,0.0,29.0,13.0,19.68,6.0,2,775.22,34.0559081313986,348.0,2,0.0,26.87019240117108,3,302.9249166378079,Standard
20.0,12,33502.1,2890.8416666666667,7.0,9.0,27.0,6.0,57.0,20.0,7.06,9.0,2,2362.68,33.84241127555231,216.0,2,158.60792715213003,19.620062365667795,5,233.7777130824056,Poor
27.0,10,91690.53,7795.8775,2.0,6.0,2.0,2.0,6.0,9.0,4.95,2.0,1,1295.18,27.35397852929807,371.0,1,130.85085776482154,156.05106569209758,1,643.8669321203511,Standard
36.0,5,30502.54,2595.8783333333336,8.0,7.0,24.0,7.0,26.0,21.0,18.23,8.0,2,1672.68,37.25100052216536,173.0,2,154.3933582633662,20.99723702574624,0,301.3545629479393,Poor
20.0,10,30272.61,2258.7175,3.0,3.0,15.0,1.0,30.0,8.0,8.83,8.0,2,180.94,35.627268931590464,190.0,2,17.975850989790292,54.66555554342681,5,369.5424496138044,Standard
31.0,0,59971.42,5190.618333333333,8.0,5.0,6.0,3.0,11.0,20.0,0.52,0.0,2,203.03,39.58066954983017,242.0,1,107.93724129573393,63.43139146797594,3,463.4315287176024,Standard
32.0,0,42220.39,3490.3658333333333,1.0,4.0,1.0,4.0,9.0,9.0,7.48,1.0,1,257.81,25.56459705167188,268.0,0,135.2703961897122,93.31106008777203,2,380.4551270558492,Standard
51.0,1,43581.13,3566.7608333333333,4.0,3.0,9.0,3.0,14.0,2.0,8.56,2.0,1,900.83,37.275911605390895,277.0,1,103.03307766103524,39.5345799332659,4,413.4391266900238,Good
49.0,10,28681.38,2127.115,3.0,5.0,2.0,0.0,2.0,5.0,2.82,4.0,1,467.64,26.211333231948856,227.0,1,0.0,42.14609887839264,4,303.02298195584643,Good
33.0,3,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,12.0,17.0,15.14,7.0,2,1166.47,34.784172452245784,218.0,2,58.2166703210756,57.835489532555066,1,405.650506813036,Standard
48.0,3,15488.885,1273.7404166666668,0.0,4.0,4.0,0.0,9.0,3.0,1.38,4.0,1,1287.59,27.65170150543164,302.0,1,0.0,29.447195785440268,5,251.6506321688882,Standard
26.0,5,19853.35,1726.4458333333332,7.0,4.0,6.0,2.0,21.0,17.0,11.63,1.0,2,816.46,33.829297189495314,226.0,1,28.071965473150293,22.030263470475568,4,369.6677237480782,Standard
32.0,14,115643.01,9910.9175,3.0,7.0,2.0,3.0,18.0,1.0,6.89,1.0,1,951.36,27.56800421480525,215.0,1,195.39400914592807,102.03197848026636,2,641.6721483189049,Poor
44.0,6,7512.225,513.0187500000002,7.0,7.0,14.0,5.0,6.0,19.0,11.87,7.0,2,540.07,27.513009725544062,97.0,2,20.686107686895213,10.13191094078467,5,288.23846833689714,Standard
15.0,9,35161.46,2930.1216666666664,10.0,8.0,32.0,6.0,61.0,24.0,2.49,12.0,0,4445.32,31.042511899611803,95.0,2,113.39108418671375,19.01948975717301,5,346.03565644545023,Poor
33.0,14,9133.045,777.0870833333332,6.0,7.0,34.0,6.0,56.0,16.0,10.26,11.0,0,3035.88,41.34692749406504,107.0,2,30.20103247533153,26.308159840519448,5,311.1995160174824,Standard
22.0,5,19283.47,1886.9558333333327,10.0,8.0,34.0,9.0,38.0,15.0,26.43,12.0,0,4404.48,26.51448318313961,68.0,2,84.6164317306805,25.493821949901925,5,306.4916243822388,Standard
23.0,12,66502.76,5379.8966666666665,0.0,6.0,1.0,2.0,29.0,7.0,7.06,2.0,1,276.91,40.27395345302536,224.0,1,80.100174314101,70.98632215787447,1,625.7856023006947,Poor
33.0,10,9444.795,850.06625,7.0,8.0,28.0,6.0,21.0,11.0,17.57,7.0,2,1701.58,38.488310777988666,64.0,2,27.59495029732186,20.14142611542834,5,254.8194468166045,Standard
46.0,3,70112.78,5989.731666666668,1.0,7.0,3.0,2.0,5.0,3.0,1.75,2.0,1,877.06,36.976515807853495,298.0,1,69.71794787486095,91.72469159760522,4,376.06995104106215,Poor
17.0,5,15604.56,1389.38,9.0,5.0,25.0,3.0,27.0,23.0,9.08,10.0,0,2686.18,37.27594077649611,233.0,2,37.91235014270589,25.98696170316056,3,277.8125250032265,Poor
36.0,8,68935.26,5518.605,1.0,5.0,8.0,3.0,18.0,6.0,3.25,4.0,1,457.81,23.06996228225421,304.0,1,102.79630864901532,37.17466132062248,1,490.5581022140402,Good
42.0,3,31807.0,2733.583333333333,8.0,3.0,14.0,2.0,21.0,8.0,14.68,1.0,2,611.04,24.10101884464528,241.0,2,35.55369086237439,32.15559293309028,5,332.52063535250585,Standard
36.0,11,10025.2,1089.4333333333334,10.0,10.0,21.0,7.0,23.0,14.0,16.88,12.0,2,1409.58,36.61446866267692,183.0,2,41.43157633631988,33.06825133130279,5,216.1538873456741,Poor
39.0,10,64036.88,5591.406666666668,8.0,4.0,15.0,4.0,29.0,15.0,14.7,4.0,2,1635.19,37.26919580180504,92.0,2,127.82606133041408,93.1196340949682,5,245.95223950810544,Standard
29.0,13,9783.245,908.2704166666668,8.0,6.0,29.0,8.0,45.0,19.0,7.75,7.0,0,1684.06,32.48217556176973,221.0,2,52.83913367020968,31.69155149435552,5,233.2348839482613,Poor
22.0,0,86522.72,7098.2266666666665,8.0,5.0,13.0,1.0,17.0,10.0,15.51,8.0,2,455.22,39.76005143512123,332.0,2,45.2646813787989,89.48137723569094,0,808.6933307272142,Standard
21.0,7,124419.66,10221.305,3.0,4.0,11.0,4.0,13.0,9.0,7.12,0.0,1,923.85,32.05791073884322,383.0,1,344.18153557232336,128.83379033854095,1,589.3015246068728,Standard
50.0,5,15606.515,1234.5429166666663,3.0,4.0,6.0,4.0,8.0,1.0,9.37,2.0,1,257.85,30.061262796232825,395.0,1,35.62637254261307,11.912535825073387,0,315.9153832989802,Poor
24.0,2,28230.92,2184.5766666666664,8.0,6.0,32.0,7.0,49.0,17.0,22.17,11.0,0,2989.13,28.35377488118356,82.0,2,132.48112788009803,47.014391071601416,5,162.54844613922046,Standard
28.0,2,10623.765,895.3137499999998,6.0,3.0,18.0,3.0,7.0,12.0,16.39,7.0,2,181.68,25.24975771651804,188.0,2,26.515279960070053,21.04730907454246,5,319.69415331682234,Standard
19.0,13,11970.955,1169.5795833333332,8.0,4.0,7.0,2.0,26.0,8.0,4.72,1.0,2,889.62,33.26282622684617,311.0,1,14.885194696934184,39.11298920131493,2,317.64516584369886,Standard
40.0,8,112362.76,9279.563333333334,4.0,4.0,5.0,4.0,25.0,20.0,5.86,2.0,2,1358.65,42.06028305745087,278.0,1,236.27765779486907,119.96178536493608,0,767.9551331127998,Standard
20.0,8,33335.24,3059.936666666666,1.0,6.0,8.0,1.0,1.0,7.0,4.07,4.0,1,1226.23,30.98273420726421,254.0,1,21.53854806279936,22.44818431552221,4,476.33524637454383,Standard
32.0,8,131577.84,11205.82,2.0,3.0,3.0,2.0,19.0,2.0,1.53,2.0,1,816.21,35.46722491793867,255.0,1,185.4121959034533,167.32108152573514,0,935.9028595666408,Good
48.0,5,32314.44,2805.87,2.0,5.0,5.0,3.0,9.0,11.0,9.54,0.0,1,1339.6,26.92427772221703,260.0,1,80.21419153549967,73.3976461167261,4,210.091784594594,Good
20.0,8,61235.6,4870.966666666666,0.0,5.0,7.0,1.0,13.0,6.0,11.42,2.0,1,71.52,38.845106792674365,395.0,1,27.65459979566915,46.65008320903486,5,534.6206575719739,Good
39.0,6,19078.93,1304.9108333333334,5.0,7.0,20.0,0.0,17.0,15.0,19.34,4.0,2,265.86,37.3105544314723,219.0,2,0.0,55.62420930140837,5,328.8383873798416,Standard
34.0,9,83703.52,6955.293333333334,6.0,9.0,27.0,8.0,26.0,20.0,21.02,10.0,0,4525.08,24.74205399092436,124.0,2,363.23731168748384,89.17149835201793,5,284.6737837048713,Poor
45.0,11,99127.04,8217.586666666666,8.0,3.0,10.0,4.0,17.0,16.0,13.88,2.0,2,1126.35,35.04253589966858,313.0,2,245.9851478363627,65.07212528458227,0,685.5960317035434,Standard
15.0,14,10405.01,694.0841666666665,6.0,7.0,30.0,5.0,54.0,15.0,12.66,9.0,2,2086.22,31.13203623429922,177.0,2,33.60279492191524,10.9220390794574,5,277.98269670691946,Poor
42.0,7,135895.96,11304.663333333332,8.0,4.0,6.0,0.0,12.0,17.0,7.45,1.0,1,429.77,35.83808667780511,220.0,1,0.0,96.74952390941284,0,1130.7195361603524,Good
21.0,3,29608.46,2625.3716666666664,7.0,8.0,31.0,7.0,42.0,15.0,9.06,10.0,0,1286.07,37.83423279250728,178.0,2,141.76428225323713,23.7184339694421,1,327.70589163230056,Standard
29.0,5,29999.94,2767.995,10.0,9.0,15.0,5.0,42.0,20.0,7.67,10.0,0,2593.23,34.82247159035564,194.0,2,101.64748417267153,46.3571389306625,3,185.6050139069225,Standard
15.0,11,52972.5,4600.375,7.0,5.0,32.0,3.0,46.0,24.0,7.2,11.0,0,2196.59,30.95751108435655,103.0,2,112.69576824348246,77.11053037286058,4,505.8787159634722,Poor
18.0,10,113781.38999999998,9549.7825,1.0,4.0,1.0,0.0,14.0,7.0,11.34,1.0,1,1030.2,37.99875980252553,183.0,1,0.0,164.60363984451564,4,837.7364042297336,Poor
30.0,7,15746.63,1122.2191666666663,4.0,3.0,18.0,5.0,22.0,16.0,12.83,4.0,2,2098.83,22.705344755850696,136.0,2,44.04040477401768,30.75161819282724,5,238.9168899633705,Standard
19.0,7,97961.96,8205.496666666666,4.0,6.0,6.0,0.0,7.0,12.0,6.46,0.0,1,750.95,29.853684636794423,338.0,1,0.0,92.12648731822846,4,663.5906656381326,Poor
47.0,1,31895.07,2488.9225,3.0,6.0,2.0,4.0,12.0,10.0,3.06,2.0,1,220.33,31.02349490421988,261.0,0,60.32284544467706,29.85757619001832,1,408.7118283653047,Poor
31.0,1,30922.28,2494.8566666666666,1.0,5.0,12.0,2.0,19.0,1.0,11.71,2.0,1,957.53,29.963917141028016,255.0,1,30.33820425574796,63.759242251052406,5,418.96254652795153,Poor
37.0,6,25530.33,2137.5275,3.0,4.0,19.0,0.0,16.0,13.0,11.98,8.0,2,761.18,38.79285113313527,377.0,2,0.0,30.66195176120687,5,302.56793685678974,Standard
51.0,3,110786.63999999998,9299.22,4.0,6.0,5.0,3.0,12.0,15.0,8.68,1.0,2,226.7,31.054184723304548,292.0,2,209.314506964946,71.6319402752794,5,85.43971282550626,Standard
26.0,7,39696.98,3211.081666666667,5.0,5.0,10.0,1.0,16.0,3.0,1.98,1.0,1,133.3,39.886226931028254,255.0,1,31.906580170809523,37.51782482904488,1,465.33064665134935,Poor
34.0,6,120366.6,9888.55,4.0,7.0,2.0,4.0,12.0,5.0,0.8,3.0,1,1396.64,33.275089010878986,251.0,1,233.4424036237371,95.61296985117892,0,818.3714009690116,Poor
51.0,9,13074.395,1356.5329166666668,8.0,7.0,8.0,1.0,7.0,14.0,9.96,2.0,1,1048.26,26.776456872574773,359.0,1,9.175797471274404,29.13973941786919,5,347.2190049162654,Good
30.0,8,76087.68,6155.639999999999,6.0,3.0,9.0,4.0,18.0,12.0,13.73,2.0,2,50.22,24.530024663836752,259.0,2,232.0660770076541,127.79798680507872,0,238.6692706987564,Standard
23.0,9,51824.94,4417.745,6.0,7.0,26.0,8.0,40.0,22.0,0.63,8.0,0,2958.02,32.82321739232037,87.0,2,257.6594544707495,59.84235304468722,5,290.93257627356064,Poor
31.0,6,11431.775,930.6479166666668,8.0,6.0,16.0,4.0,7.0,17.0,0.52,3.0,2,117.57,36.90859193806769,201.0,1,29.485471340503853,11.240622700484357,5,259.095575197277,Standard
38.0,3,14224.655,1395.3879166666668,8.0,6.0,13.0,1.0,27.0,10.0,8.1,1.0,2,1343.01,40.919605441454905,392.0,0,7.642056540954449,34.036850428731896,5,309.75779859008253,Standard
46.0,11,142170.12,11584.51,3.0,4.0,8.0,2.0,3.0,1.0,2.58,3.0,1,282.56,43.853171423811816,291.0,1,183.75951310113632,177.8583137532896,1,1041.0761898771448,Good
45.0,9,19951.765,1592.647083333333,1.0,1.0,12.0,2.0,5.0,6.0,2.89,0.0,1,1463.07,36.13163174370988,392.0,1,28.21305815261517,28.05767250299623,2,362.99397767772194,Good
36.0,13,94454.1,8102.175,1.0,4.0,5.0,3.0,4.0,6.0,1.63,4.0,1,1342.61,26.0630010015366,357.0,0,152.50689472836868,79.29214465202175,1,719.6850633194032,Good
28.0,3,27063.43,2455.285833333333,8.0,3.0,12.0,4.0,21.0,13.0,12.49,2.0,2,1205.36,34.853230489365174,265.0,2,74.73897797254129,42.128911494982255,2,282.9321924714261,Standard
44.0,10,36980.1,3352.675,6.0,10.0,29.0,6.0,54.0,16.0,9.55,12.0,2,2403.26,34.415857354073246,205.0,0,174.0872208516925,42.37277595564039,1,354.89187350690605,Poor
26.0,13,96582.24,7886.52,3.0,3.0,13.0,1.0,9.0,13.0,19.79,0.0,2,482.88,40.76449784037296,307.0,2,72.46021109841324,107.61989589540693,1,742.9678133151749,Standard
39.0,2,122978.43,10514.2025,0.0,1.0,9.0,3.0,14.0,4.0,3.33,2.0,1,1197.33,43.781752800624645,334.0,1,168.0066863638793,76.875603452369,0,995.9131597130436,Good
32.0,3,7821.24,468.77,8.0,10.0,29.0,6.0,62.0,17.0,19.34,7.0,0,2924.76,37.09246094571765,117.0,2,19.72792349229153,0.0,4,264.53303417453344,Standard
22.0,8,30972.54,2431.045,7.0,9.0,16.0,2.0,59.0,16.0,18.91,10.0,2,2203.46,26.56320546142453,165.0,2,35.63379961862531,41.47008708902257,5,210.9114135509853,Standard
28.0,2,7709.625,625.46875,7.0,9.0,31.0,6.0,28.0,18.0,12.01,12.0,0,2518.98,33.801878891058585,98.0,2,24.40931155050104,0.0,5,288.9230163334277,Poor
53.0,6,34547.54,2994.961666666666,6.0,6.0,5.0,1.0,21.0,13.0,3.59,1.0,1,939.31,29.28591963688656,266.0,1,27.764710968035736,68.2725422022309,3,412.579970391334,Good
30.0,11,173196.32,14258.026666666668,4.0,7.0,9.0,1.0,9.0,5.0,6.06,4.0,1,967.23,37.2287952754396,341.0,1,107.8108996477876,138.67372021620406,0,0.6882987789595063,Good
19.0,4,20354.85,1403.2375,8.0,6.0,30.0,7.0,36.0,24.0,23.66,10.0,0,4288.63,26.883034424924933,26.0,2,80.21854912819705,48.81642835736708,5,180.41497469544925,Standard
40.0,5,46113.81,3953.8175,7.0,5.0,24.0,2.0,15.0,9.0,11.77,6.0,2,2530.66,38.68011673813015,184.0,0,55.775947048868936,51.34392134800103,5,379.181980639132,Poor
14.0,3,8882.47,555.2058333333333,9.0,7.0,19.0,7.0,44.0,15.0,15.62,7.0,0,1580.91,31.197005533665283,230.0,2,27.528699132623988,12.653529436992535,5,247.21778322554945,Poor
26.0,8,34128.92,2740.0766666666664,6.0,8.0,31.0,6.0,18.0,25.0,3.99,9.0,0,2626.28,36.329023665189695,65.0,2,118.06685464217024,21.33816666981821,5,172.8289952471234,Poor
43.0,12,29042.45,2252.204166666667,3.0,5.0,5.0,1.0,5.0,16.0,9.72,3.0,2,1092.55,38.83326748588431,284.0,2,16.756706537779973,52.83439159020268,0,395.62931853868406,Standard
32.0,1,26716.09,2372.340833333333,4.0,5.0,6.0,3.0,33.0,17.0,4.1,0.0,2,643.89,31.04380470623137,188.0,0,55.139932860142096,48.80847457177019,5,166.14523221278623,Standard
14.0,3,74733.44,5933.786666666668,9.0,6.0,19.0,5.0,17.0,20.0,28.48,9.0,0,4685.34,38.958289457164376,32.0,0,195.539771922156,63.52561124330175,5,433.11616077865415,Poor
44.0,10,8681.77,647.4808333333334,6.0,9.0,23.0,7.0,47.0,24.0,24.6,12.0,0,2216.25,38.82494753663934,172.0,2,28.44218887394765,19.408937188103422,4,296.89695727128225,Poor
37.0,10,10034.55,719.2125,4.0,4.0,28.0,6.0,26.0,11.0,12.65,5.0,2,1669.84,30.53593040409585,111.0,2,41.08254704356354,13.051210416498051,2,269.6979017552072,Standard
40.0,13,20540.49,1859.7075,0.0,4.0,8.0,1.0,3.0,3.0,7.09,2.0,1,1118.37,29.79642123710737,187.0,1,8.821659718564948,18.18591757985361,2,391.6787968242168,Good
51.0,11,38175.39,3287.2825,1.0,2.0,7.0,3.0,0.0,8.0,11.81,2.0,1,315.36,31.080874769090208,333.0,1,69.05565634105422,68.03590697695019,3,368.2540059565531,Good
22.0,0,116594.91,9836.2425,5.0,6.0,10.0,2.0,10.0,4.0,8.47,0.0,1,1124.02,29.57051958440655,350.0,1,171.07702427754958,92.9919255083074,0,882.0514121946678,Poor
48.0,8,24894.05,2371.5041666666666,8.0,3.0,8.0,0.0,22.0,10.0,7.3,4.0,2,86.43,27.85034158505016,397.0,0,0.0,32.4288783143106,0,444.7215383523561,Standard
38.0,13,39399.9,3487.3250000000007,6.0,6.0,17.0,2.0,27.0,19.0,18.62,12.0,2,2206.86,38.24463199072024,137.0,2,43.17129879936478,31.288338789961344,4,267.64824998805574,Poor
24.0,11,142113.96,11903.83,6.0,4.0,17.0,3.0,16.0,12.0,18.1,8.0,2,1037.68,38.43515845054853,267.0,2,224.1221385952656,104.15742676324274,0,958.557033806999,Standard
47.0,9,65299.38,5305.615,4.0,5.0,8.0,2.0,10.0,0.0,5.68,1.0,1,1177.38,38.528462741721846,310.0,0,77.00931295128329,61.08345476769368,4,515.6402408177546,Standard
52.0,8,33200.52,2755.71,6.0,4.0,20.0,2.0,25.0,18.0,9.59,4.0,2,1290.73,38.21873069781579,209.0,1,28.064296618865253,35.82153515743498,1,461.2014329091835,Standard
40.0,1,82289.36,6951.446666666668,8.0,8.0,22.0,5.0,29.0,17.0,18.75,11.0,0,4736.25,39.99531968985308,107.0,2,240.7514411019908,70.73314889582463,0,593.3420842713695,Standard
39.0,5,7792.475,573.3729166666667,6.0,7.0,16.0,7.0,16.0,18.0,16.6,9.0,2,2041.74,36.7816582977984,178.0,2,42.09972159510485,13.913402743328533,1,247.27298728233623,Poor
36.0,14,65778.22,5561.5183333333325,5.0,3.0,11.0,4.0,26.0,15.0,11.6,4.0,2,705.44,26.37565289419405,195.0,1,172.53053327914932,90.12282122326975,1,538.795102523377,Standard
44.0,13,12016.0,729.3333333333335,6.0,3.0,14.0,3.0,31.0,10.0,15.23,0.0,2,583.27,32.663708378189504,362.0,2,20.74354373539268,13.57980160228224,4,304.4278051875275,Standard
50.0,13,19180.87,1688.405833333333,8.0,4.0,18.0,4.0,7.0,17.0,5.32,1.0,2,1127.57,33.151902961073155,295.0,1,57.36421100960239,15.629489005185194,3,238.4816322988157,Standard
30.0,5,60552.76,4950.0633333333335,3.0,7.0,12.0,3.0,30.0,11.0,9.72,4.0,1,463.07,37.02752346565649,225.0,0,111.72882006933048,59.05449611223813,1,566.7414881171796,Poor
40.0,9,44386.47,3703.8725,10.0,6.0,26.0,9.0,31.0,25.0,6.95,12.0,0,1275.46,22.6499383573388,107.0,0,298.8485302847755,50.62028684688151,4,144.34684412544334,Poor
40.0,7,9141.63,797.8024999999999,9.0,6.0,33.0,5.0,59.0,17.0,0.8,12.0,0,2506.45,25.14818676394978,193.0,2,27.80112878294196,27.20533543873201,4,292.2354422813564,Poor
35.0,6,11245.11,1173.0925000000002,3.0,6.0,11.0,0.0,12.0,13.0,8.01,1.0,2,169.86,27.75373398103284,278.0,0,0.0,26.09490436107712,4,290.60235590299163,Standard
39.0,0,98197.74,8005.145,5.0,6.0,6.0,3.0,30.0,7.0,9.09,2.0,2,627.5,33.11569135530743,293.0,1,138.54197689108764,55.02443480220357,0,799.0311420559128,Standard
21.0,6,30197.28,2594.44,5.0,7.0,14.0,4.0,20.0,11.0,17.0,5.0,2,811.08,35.865240972226424,127.0,2,57.08103770858573,32.026894853945365,5,265.1289243629135,Standard
18.0,8,31633.54,2930.1283333333336,1.0,5.0,8.0,3.0,8.0,8.0,9.7,3.0,1,846.45,25.48602332945284,260.0,1,50.76844004205578,60.201776493238725,5,331.34019328548874,Poor
31.0,1,118172.63999999998,9932.72,0.0,2.0,3.0,4.0,10.0,8.0,5.71,1.0,1,701.27,40.0932089244173,195.0,1,366.86829704918335,75.3854232269606,4,516.6377014151858,Good
34.0,7,19623.18,1806.265,9.0,8.0,26.0,2.0,17.0,14.0,11.26,11.0,2,1369.54,31.93186621712452,91.0,2,19.758727796221923,19.08460556272897,5,291.13405944128976,Poor
32.0,9,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,15.0,15.0,13.43,8.0,2,1435.94,23.492293030899173,284.0,2,148.4745434381061,88.9194327067218,5,45.91328725295449,Standard
35.0,6,10007.815,757.9845833333335,4.0,4.0,8.0,7.0,7.0,8.0,19.16,5.0,2,2195.63,36.709187196458366,235.0,2,55.95097309538253,23.094809887411515,5,273.91965994419587,Standard
27.0,5,121688.04,10006.67,7.0,3.0,12.0,4.0,18.0,13.0,0.66,2.0,2,54.68,38.01558168106143,309.0,0,288.66545469208666,75.12970314553263,0,812.6602841238638,Standard
21.0,0,31069.32,2361.11,2.0,3.0,12.0,2.0,14.0,3.0,7.78,2.0,1,343.6,36.403191420667504,227.0,1,34.16860445031557,34.74442448982789,4,342.85524804686975,Good
38.0,9,72241.02,5751.085,8.0,4.0,4.0,1.0,30.0,14.0,0.67,4.0,1,843.44,34.19870135615877,346.0,0,39.808328263564064,79.92770138362819,5,536.4628937395449,Good
24.0,13,7612.725,928.39375,8.0,5.0,16.0,6.0,60.0,24.0,6.06,10.0,0,1514.74,25.617207549085432,101.0,2,27.522822612958308,24.41633266473529,5,289.8896694490888,Standard
46.0,8,16953.985,1684.8320833333337,4.0,5.0,4.0,2.0,1.0,2.0,11.64,2.0,1,554.48,27.45418512050632,328.0,1,18.286009186522893,24.23412327955329,5,307.271740348765,Poor
21.0,12,125508.36,10559.03,2.0,3.0,5.0,4.0,7.0,8.0,3.57,3.0,1,505.14,29.370995099919373,392.0,1,305.30283503273625,88.61589624880304,4,124.66269264142431,Poor
16.0,3,7495.305,533.60875,6.0,5.0,28.0,4.0,27.0,14.0,21.12,10.0,2,2354.21,35.66810712175406,71.0,2,16.15751628900221,0.0,2,269.07092229901167,Poor
14.0,11,35133.49,2883.790833333333,4.0,4.0,8.0,3.0,16.0,12.0,7.29,4.0,2,586.6,27.14167480446452,341.0,2,45.8929106371186,23.62323725372405,1,435.65363178311,Standard
48.0,9,16866.5,1615.541666666667,4.0,4.0,19.0,1.0,31.0,12.0,1.31,4.0,2,1385.89,35.01240653529195,340.0,0,8.540130456032621,61.08613083143989,4,268.3065869687615,Standard
33.0,0,18969.19,1849.765833333333,1.0,7.0,8.0,0.0,13.0,11.0,3.36,2.0,1,54.82,32.64698133957405,278.0,0,0.0,49.97686544302617,5,274.64881096153823,Standard
55.0,4,36154.19,3247.849166666667,5.0,3.0,3.0,2.0,9.0,8.0,10.39,2.0,1,651.85,30.61774942030592,231.0,1,30.645027242347588,23.09988104387901,0,511.0400083804402,Good
31.0,5,51113.85000000001,4356.4875,7.0,9.0,30.0,9.0,33.0,25.0,20.82,9.0,0,3164.78,26.079197786128308,1.0,2,214.843877429086,107.71251870647971,3,262.146249118289,Standard
17.0,2,18784.88,1371.4066666666668,8.0,3.0,26.0,7.0,10.0,23.0,17.08,10.0,2,2076.13,27.91198291976247,214.0,2,108.03367123147238,42.00588748563528,5,193.9716699198278,Standard
46.0,0,49889.38,4359.448333333333,6.0,7.0,8.0,0.0,5.0,17.0,5.12,2.0,1,1450.37,29.54595997195957,329.0,1,0.0,48.52437234670597,5,502.48552388716337,Standard
14.0,9,29233.34,2637.1116666666667,6.0,4.0,17.0,3.0,9.0,11.0,8.9,5.0,2,96.31,25.93997597335012,112.0,2,50.71445531569465,52.61005015810621,3,278.669888004197,Standard
40.0,6,28922.03,2548.1691666666666,2.0,7.0,1.0,0.0,18.0,5.0,11.99,3.0,1,1329.59,26.9304504921695,393.0,1,0.0,42.29558091447016,5,321.5106802382268,Standard
39.0,2,20742.46,1801.5383333333327,5.0,4.0,8.0,5.0,14.0,19.0,21.0,8.0,2,1319.87,36.759153371261135,194.0,2,60.06611255618279,23.233578540174257,5,324.71221099740217,Standard
35.0,13,55719.18000000001,4689.265,8.0,7.0,18.0,5.0,36.0,20.0,29.82,6.0,0,4090.5,33.56195891096409,163.0,2,130.4684033358553,53.96682653918923,2,399.066507499887,Poor
16.0,9,55558.71,4336.8925,10.0,5.0,32.0,7.0,21.0,18.0,12.59,9.0,0,4196.17,30.00077581132857,160.0,2,210.1897086921503,58.78560744344513,2,256.8552336225699,Standard
24.0,4,33447.42,2859.285,8.0,5.0,13.0,3.0,6.0,9.0,18.88,4.0,2,1571.52,25.06587590996833,149.0,2,60.51356730337264,56.37441299414502,0,434.25457952235087,Poor
26.0,0,34841.87,3025.4891666666667,1.0,7.0,1.0,2.0,1.0,2.0,2.24,3.0,1,142.05,23.6304402356247,367.0,1,33.366098109451734,77.54795804547327,3,302.72894957275946,Standard
35.0,4,17655.43,1530.2858333333334,8.0,10.0,34.0,6.0,59.0,25.0,24.49,10.0,0,2725.14,30.28596130757901,101.0,2,82.65421880756931,17.383727669967868,5,275.06422536788284,Poor
